user_id,course_id,timestamp,engagement_score,completion_status,predicted_engagement_score,assessment_score,feedback_score,age,education_level,learning_style,preferred_topics,title,topic,difficulty,content_type,title_ar,topic_ar,difficulty_ar,content_type_ar,learning_style_ar,preferred_topics_ar
U035,C034,2023-02-06,0.8587642793494722,In Progress,0.5814248948690871,61,2.9,38,High School,Visual,Math,Course 34,Music,Beginner,Text,المقرر 34,الموسيقى,مبتدئ,نص,بصري,الرياضيات
U131,C023,2023-11-01,0.7483558536657398,Not Started,0.5489325244993376,63,1.7744952391818432,49,Master,Reading,Art,Course 23,Math,Intermediate,Video,المقرر 23,الرياضيات,متوسط,فيديو,قرائي,الفن
U108,C030,2023-02-10,0.4392106012497173,Completed,0.219320401211382,62,2.61,54,High School,Auditory,Math,Course 30,Art,Beginner,Text,المقرر 30,الفن,مبتدئ,نص,سمعي,الرياضيات
U172,C008,2023-01-17,0.6105467550154245,Completed,0.4288874313502105,51,1.3525689735631683,41,High School,Auditory,AI,Course 8,History,Advanced,Quiz,المقرر 8,التاريخ,متقدم,اختبار قصير,سمعي,الذكاء الاصطناعي
U179,C022,2023-12-10,0.1603654061197431,Completed,0.6522640059437702,84,3.9180856879057537,56,Master,Kinesthetic,History,Course 22,History,Advanced,Quiz,المقرر 22,التاريخ,متقدم,اختبار قصير,حركي,التاريخ
U102,C044,2023-10-04,0.6736454174749077,Completed,0.7271311968819275,66,3.48,25,Bachelor,Kinesthetic,Art,Course 44,Music,Advanced,Video,المقرر 44,الموسيقى,متقدم,فيديو,حركي,الفن
U098,C036,2023-11-03,0.1792532557392807,Not Started,0.0007168587065797,75,3.54,58,High School,Kinesthetic,History,Course 36,Art,Intermediate,Text,المقرر 36,الفن,متوسط,نص,حركي,التاريخ
U012,C005,2023-02-28,0.6939495905101568,Not Started,0.9368534300910152,90,3.63,53,PhD,Auditory,Math,Course 5,History,Advanced,Text,المقرر 5,التاريخ,متقدم,نص,سمعي,الرياضيات
U019,C013,2023-07-02,0.2295981607539686,Not Started,0.1645253723928124,69,4.57,47,High School,Reading,Art,Course 13,History,Beginner,Video,المقرر 13,التاريخ,مبتدئ,فيديو,قرائي,الفن
U101,C029,2023-02-10,0.1175513001502199,In Progress,0.2335804342223592,78,2.75,26,PhD,Kinesthetic,Art,Course 29,History,Advanced,Quiz,المقرر 29,التاريخ,متقدم,اختبار قصير,حركي,الفن
U044,C031,2023-02-08,0.1652844901429574,Not Started,0.2634734456938482,87,4.26,19,High School,Kinesthetic,History,Course 31,History,Advanced,Text,المقرر 31,التاريخ,متقدم,نص,حركي,التاريخ
U187,C047,2023-07-11,0.0019921352190702,Completed,0.0378201365520353,78,2.514813422324637,40,Master,Visual,History,Course 47,Art,Intermediate,Quiz,المقرر 47,الفن,متوسط,اختبار قصير,بصري,التاريخ
U049,C016,2023-09-24,0.7187396178535302,In Progress,0.1230521235903249,76,3.34,52,Bachelor,Auditory,History,Course 16,History,Intermediate,Quiz,المقرر 16,التاريخ,متوسط,اختبار قصير,سمعي,التاريخ
U189,C042,2023-05-27,0.7324010490583791,Completed,0.986349922944162,87,3.27,49,PhD,Reading,History,Course 42,Data Science,Intermediate,Video,المقرر 42,علم البيانات,متوسط,فيديو,قرائي,التاريخ
U017,C030,2023-11-29,0.5149333499132595,Completed,0.315216737377286,78,4.83,19,Bachelor,Kinesthetic,History,Course 30,Art,Beginner,Text,المقرر 30,الفن,مبتدئ,نص,حركي,التاريخ
U074,C016,2023-05-07,0.1613628010553837,Not Started,0.1153010903390493,82,3.12,35,Master,Reading,Art,Course 16,History,Intermediate,Quiz,المقرر 16,التاريخ,متوسط,اختبار قصير,قرائي,الفن
U057,C012,2023-02-15,0.0835543375106897,Not Started,0.1069912611746233,79,4.11,59,High School,Kinesthetic,Data Science,Course 12,History,Advanced,Text,المقرر 12,التاريخ,متقدم,نص,حركي,علم البيانات
U055,C017,2023-02-14,0.019128966437287,Completed,0.7194599676699719,72,3.19,19,Bachelor,Visual,Math,Course 17,Data Science,Beginner,Video,المقرر 17,علم البيانات,مبتدئ,فيديو,بصري,الرياضيات
U047,C016,2023-01-01,0.1657481769652207,Completed,0.8545686640326409,72,3.77,24,Master,Reading,Art,Course 16,History,Intermediate,Quiz,المقرر 16,التاريخ,متوسط,اختبار قصير,قرائي,الفن
U012,C012,2023-06-17,0.8908555349831467,In Progress,0.2569522995084699,70,4.47,53,PhD,Auditory,Math,Course 12,History,Advanced,Text,المقرر 12,التاريخ,متقدم,نص,سمعي,الرياضيات
U062,C008,2023-04-18,0.2415368417016817,Not Started,0.0209095123352349,74,4.7,51,High School,Auditory,AI,Course 8,History,Advanced,Quiz,المقرر 8,التاريخ,متقدم,اختبار قصير,سمعي,الذكاء الاصطناعي
U080,C020,2023-01-19,0.3542713272172156,In Progress,0.2230900184453558,76,4.6,32,Bachelor,Kinesthetic,Art,Course 20,Art,Beginner,Quiz,المقرر 20,الفن,مبتدئ,اختبار قصير,حركي,الفن
U083,C003,2023-11-28,0.1053454844813331,In Progress,0.0565156907967573,87,3.96,24,PhD,Visual,History,Course 3,AI,Advanced,Text,المقرر 3,الذكاء الاصطناعي,متقدم,نص,بصري,التاريخ
U008,C016,2023-03-13,0.2223613047481702,In Progress,0.1033949366300415,78,1.3416339312330612,40,Bachelor,Kinesthetic,Math,Course 16,History,Intermediate,Quiz,المقرر 16,التاريخ,متوسط,اختبار قصير,حركي,الرياضيات
U149,C030,2023-04-19,0.5192245707802051,Completed,0.4315081198476423,78,3.12,23,PhD,Auditory,Math,Course 30,Art,Beginner,Text,المقرر 30,الفن,مبتدئ,نص,سمعي,الرياضيات
U081,C045,2023-09-25,0.6077526830956526,In Progress,0.2299183708616325,63,4.15,18,PhD,Reading,AI,Course 45,Data Science,Beginner,Quiz,المقرر 45,علم البيانات,مبتدئ,اختبار قصير,قرائي,الذكاء الاصطناعي
U118,C023,2023-08-28,0.245352314166211,In Progress,0.5159458785254234,81,4.27,20,PhD,Auditory,AI,Course 23,Math,Intermediate,Video,المقرر 23,الرياضيات,متوسط,فيديو,سمعي,الذكاء الاصطناعي
U198,C028,2023-10-28,0.0577321592251172,Completed,0.2534937532571903,81,2.53,21,Master,Reading,AI,Course 28,Art,Intermediate,Quiz,المقرر 28,الفن,متوسط,اختبار قصير,قرائي,الذكاء الاصطناعي
U200,C040,2023-03-31,0.3910328691273986,Not Started,0.9405373011029476,93,3.6,34,Bachelor,Reading,Music,Course 40,Art,Intermediate,Quiz,المقرر 40,الفن,متوسط,اختبار قصير,قرائي,الموسيقى
U025,C005,2023-04-13,0.2342033709263341,Not Started,0.9059439679262644,92,4.61,39,Master,Kinesthetic,Data Science,Course 5,History,Advanced,Text,المقرر 5,التاريخ,متقدم,نص,حركي,علم البيانات
U089,C020,2023-09-07,0.2195539232298019,In Progress,0.566806105010466,92,3.72,28,Bachelor,Kinesthetic,Data Science,Course 20,Art,Beginner,Quiz,المقرر 20,الفن,مبتدئ,اختبار قصير,حركي,علم البيانات
U012,C040,2023-01-08,0.9598628027134553,Completed,0.3544239919873861,92,1.2530136355947183,53,PhD,Auditory,Math,Course 40,Art,Intermediate,Quiz,المقرر 40,الفن,متوسط,اختبار قصير,سمعي,الرياضيات
U143,C044,2023-06-02,0.6163004859257241,Not Started,0.3811468820347355,71,3.28,49,Bachelor,Reading,Music,Course 44,Music,Advanced,Video,المقرر 44,الموسيقى,متقدم,فيديو,قرائي,الموسيقى
U059,C001,2023-12-13,0.5568784431720959,In Progress,0.4118522831444969,61,4.68,46,PhD,Visual,Music,Course 1,Music,Beginner,Quiz,المقرر 1,الموسيقى,مبتدئ,اختبار قصير,بصري,الموسيقى
U154,C030,2023-06-23,0.4157751035233219,In Progress,0.727579322134944,87,2.89,28,PhD,Auditory,Math,Course 30,Art,Beginner,Text,المقرر 30,الفن,مبتدئ,نص,سمعي,الرياضيات
U109,C021,2023-12-09,0.4289443334301442,Completed,0.4516389955188379,69,3.02,52,High School,Visual,Art,Course 21,AI,Beginner,Quiz,المقرر 21,الذكاء الاصطناعي,مبتدئ,اختبار قصير,بصري,الفن
U026,C020,2023-06-07,0.5409050038380808,In Progress,0.8567299465058974,81,4.22,42,Bachelor,Auditory,Math,Course 20,Art,Beginner,Quiz,المقرر 20,الفن,مبتدئ,اختبار قصير,سمعي,الرياضيات
U047,C006,2023-08-03,0.6964298070361072,Not Started,0.9440947859303646,76,3.38,24,Master,Reading,Art,Course 6,Data Science,Beginner,Text,المقرر 6,علم البيانات,مبتدئ,نص,قرائي,الفن
U032,C022,2023-06-26,0.7021460961818294,Completed,0.3359461533789338,85,4.28,20,Master,Kinesthetic,Data Science,Course 22,History,Advanced,Quiz,المقرر 22,التاريخ,متقدم,اختبار قصير,حركي,علم البيانات
U010,C018,2023-06-24,0.1716939077054495,Not Started,0.5606944813756801,62,2.89,28,Master,Auditory,Art,Course 18,History,Advanced,Video,المقرر 18,التاريخ,متقدم,فيديو,سمعي,الفن
U016,C008,2023-12-06,0.500112752076627,Not Started,0.0950565368325644,66,3.13,39,Master,Visual,Math,Course 8,History,Advanced,Quiz,المقرر 8,التاريخ,متقدم,اختبار قصير,بصري,الرياضيات
U199,C039,2023-12-04,0.4119580950341019,Not Started,0.200469047766359,67,2.89,28,PhD,Kinesthetic,Art,Course 39,Math,Beginner,Quiz,المقرر 39,الرياضيات,مبتدئ,اختبار قصير,حركي,الفن
U145,C032,2023-05-26,0.8705269662693842,In Progress,0.4134657667101601,79,4.88,39,Bachelor,Visual,Math,Course 32,Art,Beginner,Text,المقرر 32,الفن,مبتدئ,نص,بصري,الرياضيات
U151,C033,2023-11-20,0.6314189212183764,In Progress,0.2062027159017788,68,2.461467366202611,45,High School,Visual,Data Science,Course 33,Art,Beginner,Text,المقرر 33,الفن,مبتدئ,نص,بصري,علم البيانات
U026,C016,2023-06-10,0.5325040664159818,Not Started,0.8765604907887176,71,3.51,42,Bachelor,Auditory,Math,Course 16,History,Intermediate,Quiz,المقرر 16,التاريخ,متوسط,اختبار قصير,سمعي,الرياضيات
U086,C012,2023-05-07,0.1153946421789173,Not Started,0.158286256059098,94,3.34,18,High School,Auditory,Music,Course 12,History,Advanced,Text,المقرر 12,التاريخ,متقدم,نص,سمعي,الموسيقى
U135,C038,2023-03-23,0.6056378893234114,Completed,0.4556608215530919,76,2.54,47,Bachelor,Kinesthetic,AI,Course 38,Data Science,Beginner,Quiz,المقرر 38,علم البيانات,مبتدئ,اختبار قصير,حركي,الذكاء الاصطناعي
U014,C034,2023-05-27,0.1172039056802334,Completed,0.6056992404598757,87,2.88,41,High School,Reading,AI,Course 34,Music,Beginner,Text,المقرر 34,الموسيقى,مبتدئ,نص,قرائي,الذكاء الاصطناعي
U079,C014,2023-08-27,0.337206575565752,In Progress,0.6918639081608444,69,3.55,46,PhD,Visual,History,Course 14,Data Science,Beginner,Text,المقرر 14,علم البيانات,مبتدئ,نص,بصري,التاريخ
U117,C036,2023-03-25,0.1428419648143318,In Progress,0.3830693697265067,81,2.67,31,PhD,Auditory,History,Course 36,Art,Intermediate,Text,المقرر 36,الفن,متوسط,نص,سمعي,التاريخ
U007,C033,2023-04-23,0.6920736470243689,Completed,0.8690990687247285,92,3.78,36,Bachelor,Auditory,Art,Course 33,Art,Beginner,Text,المقرر 33,الفن,مبتدئ,نص,سمعي,الفن
U137,C023,2023-08-13,0.2062521138361526,Not Started,0.5683191510779255,81,3.64,40,High School,Auditory,History,Course 23,Math,Intermediate,Video,المقرر 23,الرياضيات,متوسط,فيديو,سمعي,التاريخ
U115,C050,2023-11-28,0.391859373188026,In Progress,0.4395077804475518,63,3.0339161412321043,52,High School,Visual,Data Science,Course 50,Music,Intermediate,Video,المقرر 50,الموسيقى,متوسط,فيديو,بصري,علم البيانات
U176,C045,2023-08-31,0.8956747776187787,Not Started,0.0672406340520366,72,4.42,41,Bachelor,Reading,Art,Course 45,Data Science,Beginner,Quiz,المقرر 45,علم البيانات,مبتدئ,اختبار قصير,قرائي,الفن
U072,C002,2023-05-23,0.2043163833989703,Completed,0.464689468445165,86,4.15,38,High School,Visual,AI,Course 2,Math,Intermediate,Quiz,المقرر 2,الرياضيات,متوسط,اختبار قصير,بصري,الذكاء الاصطناعي
U059,C041,2023-02-10,0.5078050639587791,In Progress,0.8207358408157303,74,3.61,46,PhD,Visual,Music,Course 41,AI,Beginner,Text,المقرر 41,الذكاء الاصطناعي,مبتدئ,نص,بصري,الموسيقى
U082,C021,2023-09-15,0.419271661166022,In Progress,0.6145410182213155,90,1.2544057455111894,42,High School,Auditory,Math,Course 21,AI,Beginner,Quiz,المقرر 21,الذكاء الاصطناعي,مبتدئ,اختبار قصير,سمعي,الرياضيات
U116,C002,2023-10-12,0.0181240410457297,Completed,0.8321624537291183,81,3.06,54,PhD,Visual,Data Science,Course 2,Math,Intermediate,Quiz,المقرر 2,الرياضيات,متوسط,اختبار قصير,بصري,علم البيانات
U167,C027,2023-04-15,0.7927581135728128,In Progress,0.4940116705993056,89,4.32,44,High School,Visual,Art,Course 27,AI,Beginner,Quiz,المقرر 27,الذكاء الاصطناعي,مبتدئ,اختبار قصير,بصري,الفن
U146,C009,2023-07-21,0.0690459063145997,Completed,0.1184617050944818,93,4.27,45,High School,Auditory,Art,Course 9,History,Beginner,Quiz,المقرر 9,التاريخ,مبتدئ,اختبار قصير,سمعي,الفن
U187,C001,2023-11-03,0.4742550209769536,In Progress,0.013639845835881,93,2.88,40,Master,Visual,History,Course 1,Music,Beginner,Quiz,المقرر 1,الموسيقى,مبتدئ,اختبار قصير,بصري,التاريخ
U103,C011,2023-11-27,0.5606782949389499,Completed,0.3032195467185912,94,4.79,29,Bachelor,Reading,Data Science,Course 11,Data Science,Advanced,Video,المقرر 11,علم البيانات,متقدم,فيديو,قرائي,علم البيانات
U017,C003,2023-09-23,0.6284264566145871,In Progress,0.6979904714977925,78,2.66,19,Bachelor,Kinesthetic,History,Course 3,AI,Advanced,Text,المقرر 3,الذكاء الاصطناعي,متقدم,نص,حركي,التاريخ
U014,C023,2023-07-29,0.6886316293078756,Not Started,0.7902599039416938,67,2.64,41,High School,Reading,AI,Course 23,Math,Intermediate,Video,المقرر 23,الرياضيات,متوسط,فيديو,قرائي,الذكاء الاصطناعي
U159,C026,2023-02-20,0.2532723835227151,Not Started,0.2957528346203294,92,2.97,18,High School,Reading,Music,Course 26,AI,Advanced,Text,المقرر 26,الذكاء الاصطناعي,متقدم,نص,قرائي,الموسيقى
U152,C004,2023-04-28,0.0099787766584493,Not Started,0.4956539208832471,87,4.77,37,PhD,Kinesthetic,Math,Course 4,Math,Beginner,Text,المقرر 4,الرياضيات,مبتدئ,نص,حركي,الرياضيات
U108,C018,2023-07-20,0.723443662354912,In Progress,0.4211189044340816,84,3.8,54,High School,Auditory,Math,Course 18,History,Advanced,Video,المقرر 18,التاريخ,متقدم,فيديو,سمعي,الرياضيات
U188,C006,2023-02-08,0.5356565993475786,In Progress,0.4105227843514278,95,4.47,54,High School,Visual,Art,Course 6,Data Science,Beginner,Text,المقرر 6,علم البيانات,مبتدئ,نص,بصري,الفن
U045,C035,2023-01-28,0.8361177032072488,Not Started,0.2313487132001505,76,3.07,37,High School,Kinesthetic,AI,Course 35,Math,Intermediate,Text,المقرر 35,الرياضيات,متوسط,نص,حركي,الذكاء الاصطناعي
U098,C022,2023-09-16,0.8213883629006943,Not Started,0.1363711050294583,83,3.73,58,High School,Kinesthetic,History,Course 22,History,Advanced,Quiz,المقرر 22,التاريخ,متقدم,اختبار قصير,حركي,التاريخ
U131,C043,2023-03-25,0.8433261677878832,Completed,0.1966885582312131,80,3.4,49,Master,Reading,Art,Course 43,Data Science,Beginner,Text,المقرر 43,علم البيانات,مبتدئ,نص,قرائي,الفن
U037,C015,2023-06-04,0.4850946599795401,Completed,0.0553323871633461,61,4.57,56,PhD,Visual,History,Course 15,Data Science,Beginner,Text,المقرر 15,علم البيانات,مبتدئ,نص,بصري,التاريخ
U171,C022,2023-04-27,0.3336283958368656,Completed,0.198130741823577,81,3.7092027453426377,59,High School,Kinesthetic,History,Course 22,History,Advanced,Quiz,المقرر 22,التاريخ,متقدم,اختبار قصير,حركي,التاريخ
U168,C037,2023-01-02,0.79155820259137,Not Started,0.0092008976253794,90,2.56,26,Bachelor,Auditory,History,Course 37,Music,Advanced,Quiz,المقرر 37,الموسيقى,متقدم,اختبار قصير,سمعي,التاريخ
U183,C042,2023-04-03,0.4512941130292549,Not Started,0.6272584006359783,92,3.11,34,Master,Auditory,Art,Course 42,Data Science,Intermediate,Video,المقرر 42,علم البيانات,متوسط,فيديو,سمعي,الفن
U108,C012,2023-06-15,0.1834421964034345,Not Started,0.3163754073876829,89,2.88,54,High School,Auditory,Math,Course 12,History,Advanced,Text,المقرر 12,التاريخ,متقدم,نص,سمعي,الرياضيات
